,spectrum_id,center,atom_ref,multiplicity
MT:3087.1,SP:3087,2.543,7,
MT:3087.2,SP:3087,2.543,8,
MT:3087.3,SP:3087,3.163,9,
MT:3087.4,SP:3087,3.163,10,
MT:3088.1,SP:3088,0.88236,13,
MT:3088.2,SP:3088,0.88236,14,
MT:3088.3,SP:3088,0.88236,15,
MT:3088.4,SP:3088,1.96169,16,
MT:3088.5,SP:3088,1.71024,17,
MT:3088.6,SP:3088,3.3823,23,
MT:3088.7,SP:3088,7.36164,21,
MT:3088.8,SP:3088,7.37119,19,
MT:3088.9,SP:3088,7.28822,18,
MT:3088.10,SP:3088,7.37119,20,
MT:3088.11,SP:3088,7.36164,22,
MT:3089.1,SP:3089,1.22927,10,
MT:3089.2,SP:3089,1.30555,11,
MT:3089.3,SP:3089,1.27588,12,
MT:3089.4,SP:3089,1.64978,13,
MT:3089.5,SP:3089,1.76386,14,
MT:3089.6,SP:3089,1.75697,15,
MT:3089.7,SP:3089,1.93679,16,
MT:3089.8,SP:3089,1.46988,17,
MT:3089.9,SP:3089,1.93793,18,
MT:3089.10,SP:3089,1.44096,19,
MT:3089.11,SP:3089,2.33167,20,
MT:3090.1,SP:3090,2.0225,14,
MT:3090.2,SP:3090,2.0225,15,
MT:3090.3,SP:3090,2.0225,16,
MT:3090.4,SP:3090,4.1351,25,
MT:3090.5,SP:3090,1.80959,21,
MT:3090.6,SP:3090,1.69724,22,
MT:3090.7,SP:3090,1.41282,17,
MT:3090.8,SP:3090,1.41282,18,
MT:3090.9,SP:3090,1.66519,19,
MT:3090.10,SP:3090,1.68842,20,
MT:3090.11,SP:3090,2.9881,23,
MT:3090.12,SP:3090,2.98914,24,
MT:3091.1,SP:3091,2.53042,26,
MT:3091.2,SP:3091,2.76332,27,
MT:3091.3,SP:3091,4.70428,29,
MT:3091.4,SP:3091,4.2254,30,
MT:3091.5,SP:3091,6.24587,31,
MT:3091.6,SP:3091,8.1283,28,
MT:3091.7,SP:3091,3.9605,24,
MT:3091.8,SP:3091,3.9605,25,
MT:3091.9,SP:3091,100.0,,
MT:3092.1,SP:3092,1.64956,12,
MT:3092.2,SP:3092,1.60805,13,
MT:3092.3,SP:3092,1.8795,14,
MT:3092.4,SP:3092,1.8231,15,
MT:3092.5,SP:3092,2.23322,16,
MT:3092.6,SP:3092,2.22998,17,
MT:3092.7,SP:3092,3.72556,18,
MT:3093.1,SP:3093,7.16874,9,
MT:3093.2,SP:3093,6.48373,10,
MT:3093.3,SP:3093,6.48373,11,
MT:3093.4,SP:3093,6.42476,12,
MT:3094.1,SP:3094,0.897,8,
MT:3094.2,SP:3094,0.897,9,
MT:3094.3,SP:3094,0.897,10,
MT:3094.4,SP:3094,1.94,16,
MT:3094.5,SP:3094,0.8975,11,
MT:3094.6,SP:3094,0.8975,12,
MT:3094.7,SP:3094,0.8975,13,
MT:3094.8,SP:3094,2.0414,14,
MT:3094.9,SP:3094,2.04114,15,
MT:3095.1,SP:3095,4.04218,6,
MT:3095.2,SP:3095,4.04218,7,
MT:3096.1,SP:3096,1.22356,9,
MT:3096.2,SP:3096,1.22356,10,
MT:3096.3,SP:3096,1.22356,11,
MT:3096.4,SP:3096,3.15498,12,
MT:3097.1,SP:3097,1.68358,12,
MT:3097.2,SP:3097,1.68356,13,
MT:3097.3,SP:3097,1.68674,14,
MT:3097.4,SP:3097,1.60815,15,
MT:3097.5,SP:3097,1.60815,16,
MT:3097.6,SP:3097,1.60815,17,
MT:3097.7,SP:3097,1.68843,18,
MT:3097.8,SP:3097,1.67793,19,
MT:3097.9,SP:3097,1.68861,20,
MT:3097.10,SP:3097,2.10271,21,
MT:3097.11,SP:3097,2.10853,22,
MT:3097.12,SP:3097,5.09686,23,
MT:3097.13,SP:3097,2.03409,24,
MT:3097.14,SP:3097,2.03616,25,
MT:3097.15,SP:3097,5.42086,26,
MT:3097.16,SP:3097,4.16386,27,
MT:3097.17,SP:3097,4.15321,28,
MT:3098.1,SP:3098,7.22881,13,
MT:3098.2,SP:3098,7.31657,14,
MT:3098.3,SP:3098,7.57329,15,
MT:3098.4,SP:3098,7.70626,16,
MT:3098.5,SP:3098,7.3306,21,
MT:3098.6,SP:3098,3.33149,17,
MT:3098.7,SP:3098,3.33149,18,
MT:3098.8,SP:3098,3.1779,19,
MT:3098.9,SP:3098,3.1779,20,
MT:3099.1,SP:3099,7.06729,14,
MT:3099.2,SP:3099,7.8271,15,
MT:3099.3,SP:3099,3.13321,12,
MT:3099.4,SP:3099,3.23107,13,
MT:3099.5,SP:3099,3.98092,16,
MT:3100.1,SP:3100,8.11198,26,
MT:3100.2,SP:3100,8.55859,27,
MT:3100.3,SP:3100,6.09346,31,
MT:3100.4,SP:3100,4.7929,30,
MT:3100.5,SP:3100,4.52532,29,
MT:3100.6,SP:3100,4.38439,28,
MT:3100.7,SP:3100,4.04772,24,
MT:3100.8,SP:3100,4.02972,25,
MT:3100.9,SP:3100,100.0,,
MT:3100.10,SP:3100,100.0,,
MT:3101.1,SP:3101,0.7698,18,
MT:3101.2,SP:3101,0.7698,19,
MT:3101.3,SP:3101,0.7698,20,
MT:3101.4,SP:3101,1.2529,27,
MT:3101.5,SP:3101,1.2529,28,
MT:3101.6,SP:3101,1.4752,33,
MT:3101.7,SP:3101,1.4752,34,
MT:3101.8,SP:3101,4.00397,39,
MT:3101.9,SP:3101,4.00397,40,
MT:3101.10,SP:3101,0.7698,21,
MT:3101.11,SP:3101,0.7698,22,
MT:3101.12,SP:3101,0.7698,23,
MT:3101.13,SP:3101,1.2529,29,
MT:3101.14,SP:3101,1.2529,30,
MT:3101.15,SP:3101,1.4752,35,
MT:3101.16,SP:3101,1.4752,36,
MT:3101.17,SP:3101,4.00397,41,
MT:3101.18,SP:3101,4.00397,42,
MT:3101.19,SP:3101,0.7698,24,
MT:3101.20,SP:3101,0.7698,25,
MT:3101.21,SP:3101,0.7698,26,
MT:3101.22,SP:3101,1.2529,31,
MT:3101.23,SP:3101,1.2529,32,
MT:3101.24,SP:3101,1.4752,37,
MT:3101.25,SP:3101,1.4752,38,
MT:3101.26,SP:3101,4.00397,43,
MT:3101.27,SP:3101,4.00397,44,
MT:3102.1,SP:3102,1.2899,10,
MT:3102.2,SP:3102,1.2899,11,
MT:3102.3,SP:3102,1.2899,12,
MT:3102.4,SP:3102,4.2091,16,
MT:3102.5,SP:3102,4.2091,17,
MT:3102.6,SP:3102,3.45708,18,
MT:3102.7,SP:3102,3.45708,19,
MT:3102.8,SP:3102,2.28074,13,
MT:3102.9,SP:3102,2.28074,14,
MT:3102.10,SP:3102,2.28074,15,
MT:3103.1,SP:3103,3.02227,10,
MT:3103.2,SP:3103,3.02227,11,
MT:3103.3,SP:3103,3.02227,12,
MT:3103.4,SP:3103,3.919,13,
MT:3103.5,SP:3103,3.919,14,
MT:3104.1,SP:3104,3.64358,20,
MT:3104.2,SP:3104,3.68271,21,
MT:3104.3,SP:3104,8.04282,22,
MT:3104.4,SP:3104,7.89959,23,
MT:3104.5,SP:3104,4.08705,24,
MT:3104.6,SP:3104,4.24583,25,
MT:3104.7,SP:3104,4.56595,26,
MT:3104.8,SP:3104,6.20284,27,
MT:3105.1,SP:3105,1.31581,7,
MT:3105.2,SP:3105,1.31581,8,
MT:3105.3,SP:3105,1.31581,9,
MT:3105.4,SP:3105,4.09935,10,
MT:3106.1,SP:3106,3.7599,18,
MT:3106.2,SP:3106,3.7599,19,
MT:3106.3,SP:3106,3.7599,20,
MT:3106.4,SP:3106,8.1639,28,
MT:3106.5,SP:3106,7.0573,27,
MT:3106.6,SP:3106,3.21887,25,
MT:3106.7,SP:3106,3.02872,26,
MT:3106.8,SP:3106,4.4838,29,
MT:3106.9,SP:3106,3.21462,21,
MT:3106.10,SP:3106,3.19658,22,
MT:3106.11,SP:3106,2.65326,23,
MT:3106.12,SP:3106,2.70369,24,
MT:3107.1,SP:3107,3.1493,17,
MT:3107.2,SP:3107,3.1493,18,
MT:3107.3,SP:3107,3.1493,19,
MT:3107.4,SP:3107,3.00589,20,
MT:3107.5,SP:3107,3.00589,21,
MT:3107.6,SP:3107,3.00589,22,
MT:3107.7,SP:3107,7.3889,33,
MT:3107.8,SP:3107,7.69382,32,
MT:3107.9,SP:3107,7.76601,34,
MT:3107.10,SP:3107,7.70158,35,
MT:3107.11,SP:3107,3.66752,23,
MT:3107.12,SP:3107,3.66752,24,
MT:3107.13,SP:3107,3.66752,25,
MT:3107.14,SP:3107,3.66752,26,
MT:3107.15,SP:3107,3.66752,27,
MT:3107.16,SP:3107,3.66752,28,
MT:3107.17,SP:3107,3.66752,29,
MT:3107.18,SP:3107,3.66752,30,
MT:3107.19,SP:3107,3.66752,31,
MT:3108.1,SP:3108,2.45435,13,
MT:3108.2,SP:3108,2.42567,14,
MT:3108.3,SP:3108,2.13407,11,
MT:3108.4,SP:3108,2.11841,12,
MT:3108.5,SP:3108,3.75998,15,
MT:3109.1,SP:3109,7.877,14,
MT:3109.2,SP:3109,6.17668,15,
MT:3109.3,SP:3109,6.98728,17,
MT:3109.4,SP:3109,6.74891,16,
MT:3110.1,SP:3110,5.9943,9,
MT:3110.2,SP:3110,5.9943,10,
MT:3111.1,SP:3111,0.88234,10,
MT:3111.2,SP:3111,0.88234,11,
MT:3111.3,SP:3111,0.88234,12,
MT:3111.4,SP:3111,1.08726,13,
MT:3111.5,SP:3111,1.08726,14,
MT:3111.6,SP:3111,1.08726,15,
MT:3111.7,SP:3111,1.68892,16,
MT:3111.8,SP:3111,1.44991,17,
MT:3111.9,SP:3111,2.9239,18,
MT:3112.1,SP:3112,7.8801,19,
MT:3112.2,SP:3112,7.58812,15,
MT:3112.3,SP:3112,7.6431,17,
MT:3112.4,SP:3112,8.67907,21,
MT:3112.5,SP:3112,7.72917,23,
MT:3112.6,SP:3112,7.72917,24,
MT:3112.7,SP:3112,7.8801,20,
MT:3112.8,SP:3112,7.5872,16,
MT:3112.9,SP:3112,7.6431,18,
MT:3112.10,SP:3112,8.6813,22,
MT:3113.1,SP:3113,3.8786,15,
MT:3113.2,SP:3113,3.8786,16,
MT:3113.3,SP:3113,3.8786,17,
MT:3113.4,SP:3113,7.8756,24,
MT:3113.5,SP:3113,3.397,18,
MT:3113.6,SP:3113,3.397,19,
MT:3113.7,SP:3113,3.397,20,
MT:3113.8,SP:3113,3.2296,21,
MT:3113.9,SP:3113,3.2296,22,
MT:3113.10,SP:3113,3.2296,23,
MT:3114.1,SP:3114,7.33933,15,
MT:3114.2,SP:3114,7.45235,17,
MT:3114.3,SP:3114,7.56938,19,
MT:3114.4,SP:3114,7.95127,21,
MT:3114.5,SP:3114,7.33933,14,
MT:3114.6,SP:3114,7.45235,16,
MT:3114.7,SP:3114,7.56938,18,
MT:3114.8,SP:3114,7.95127,20,
MT:3115.1,SP:3115,7.92012,21,
MT:3115.2,SP:3115,7.92012,22,
MT:3115.3,SP:3115,6.91739,23,
MT:3115.4,SP:3115,6.91739,24,
MT:3115.5,SP:3115,6.1868,25,
MT:3115.6,SP:3115,6.4754,26,
MT:3115.7,SP:3115,6.7807,27,
MT:3116.1,SP:3116,4.05663,12,
MT:3116.2,SP:3116,4.1667,13,
MT:3116.3,SP:3116,3.93292,14,
MT:3116.4,SP:3116,100.0,,
MT:3116.5,SP:3116,100.0,,
MT:3117.1,SP:3117,1.26531,7,
MT:3117.2,SP:3117,1.26531,8,
MT:3117.3,SP:3117,1.26531,9,
MT:3117.4,SP:3117,2.90426,10,
MT:3117.5,SP:3117,2.90426,11,
MT:3118.1,SP:3118,2.3727,11,
MT:3118.2,SP:3118,2.3727,12,
MT:3118.3,SP:3118,2.3727,13,
MT:3118.4,SP:3118,7.29584,14,
MT:3118.5,SP:3118,7.7684,16,
MT:3118.6,SP:3118,7.7658,17,
MT:3118.7,SP:3118,7.29618,15,
MT:3119.1,SP:3119,1.3139,11,
MT:3119.2,SP:3119,1.3139,12,
MT:3119.3,SP:3119,1.3139,13,
MT:3119.4,SP:3119,2.41952,14,
MT:3119.5,SP:3119,2.72051,15,
MT:3120.1,SP:3120,1.99234,5,
MT:3120.2,SP:3120,1.99234,6,
MT:3120.3,SP:3120,1.99234,7,
MT:3121.1,SP:3121,6.35069,10,
MT:3121.2,SP:3121,6.7997,11,
MT:3121.3,SP:3121,6.4889,12,
MT:3122.1,SP:3122,3.77752,14,
MT:3122.2,SP:3122,3.77752,15,
MT:3122.3,SP:3122,3.77752,16,
MT:3122.4,SP:3122,6.70587,20,
MT:3122.5,SP:3122,6.7926,19,
MT:3122.6,SP:3122,6.9947,23,
MT:3122.7,SP:3122,6.4165,18,
MT:3122.8,SP:3122,6.1802,17,
MT:3122.9,SP:3122,4.07236,21,
MT:3122.10,SP:3122,4.07236,22,
MT:3123.1,SP:3123,5.8875,18,
MT:3123.2,SP:3123,7.87783,19,
MT:3123.3,SP:3123,5.90766,25,
MT:3123.4,SP:3123,4.344,24,
MT:3123.5,SP:3123,4.126,22,
MT:3123.6,SP:3123,4.223,23,
MT:3123.7,SP:3123,3.80248,20,
MT:3123.8,SP:3123,3.90523,21,
MT:3124.1,SP:3124,3.74161,12,
MT:3124.2,SP:3124,3.63976,13,
MT:3124.3,SP:3124,3.8229,14,
MT:3124.4,SP:3124,4.13566,15,
MT:3124.5,SP:3124,3.89991,16,
MT:3125.1,SP:3125,3.81188,13,
MT:3125.2,SP:3125,3.81188,14,
MT:3125.3,SP:3125,3.81188,15,
MT:3125.4,SP:3125,7.44757,16,
MT:3125.5,SP:3125,6.84721,17,
MT:3125.6,SP:3125,7.43813,18,
MT:3126.1,SP:3126,6.78192,16,
MT:3126.2,SP:3126,7.39948,17,
MT:3126.3,SP:3126,6.85738,18,
MT:3126.4,SP:3126,7.8082,19,
MT:3126.5,SP:3126,3.6948,20,
MT:3126.6,SP:3126,3.6948,21,
MT:3126.7,SP:3126,4.1391,22,
MT:3127.1,SP:3127,1.9055,10,
MT:3127.2,SP:3127,1.9055,11,
MT:3127.3,SP:3127,1.9055,12,
MT:3127.4,SP:3127,5.48996,13,
MT:3128.1,SP:3128,6.72022,10,
MT:3128.2,SP:3128,6.88758,11,
MT:3128.3,SP:3128,6.9196,12,
MT:3129.1,SP:3129,0.88156,7,
MT:3129.2,SP:3129,0.88156,8,
MT:3129.3,SP:3129,0.88156,9,
MT:3129.4,SP:3129,1.54594,10,
MT:3129.5,SP:3129,1.54594,11,
MT:3129.6,SP:3129,2.14333,12,
MT:3129.7,SP:3129,2.14333,13,
MT:3130.1,SP:3130,7.35414,16,
MT:3130.2,SP:3130,6.81372,15,
MT:3130.3,SP:3130,7.03916,19,
MT:3130.4,SP:3130,7.19204,20,
MT:3130.5,SP:3130,3.5811,17,
MT:3130.6,SP:3130,3.5811,18,
MT:3131.1,SP:3131,2.65745,10,
MT:3131.2,SP:3131,2.3546,11,
MT:3131.3,SP:3131,4.28728,12,
MT:3132.1,SP:3132,2.5279,15,
MT:3132.2,SP:3132,2.5279,16,
MT:3132.3,SP:3132,2.5279,17,
MT:3132.4,SP:3132,7.2324,24,
MT:3132.5,SP:3132,7.2324,25,
MT:3132.6,SP:3132,3.8281,18,
MT:3132.7,SP:3132,3.8281,19,
MT:3132.8,SP:3132,3.8281,20,
MT:3132.9,SP:3132,3.8281,21,
MT:3132.10,SP:3132,3.8281,22,
MT:3132.11,SP:3132,3.8281,23,
MT:3133.1,SP:3133,3.7976,18,
MT:3133.2,SP:3133,3.7976,19,
MT:3133.3,SP:3133,3.7976,20,
MT:3133.4,SP:3133,7.03326,29,
MT:3133.5,SP:3133,7.03326,30,
MT:3133.6,SP:3133,3.7974,21,
MT:3133.7,SP:3133,3.7974,22,
MT:3133.8,SP:3133,3.7974,23,
MT:3133.9,SP:3133,7.56618,27,
MT:3133.10,SP:3133,6.5387,28,
MT:3133.11,SP:3133,3.7051,24,
MT:3133.12,SP:3133,3.7051,25,
MT:3133.13,SP:3133,3.7051,26,
MT:3134.1,SP:3134,1.67224,9,
MT:3134.2,SP:3134,1.62911,10,
MT:3134.3,SP:3134,1.64316,11,
MT:3134.4,SP:3134,1.61707,12,
MT:3134.5,SP:3134,2.22018,13,
MT:3134.6,SP:3134,2.22227,14,
MT:3134.7,SP:3134,2.99296,15,
MT:3134.8,SP:3134,3.00074,16,
MT:3135.1,SP:3135,8.1126,12,
MT:3136.1,SP:3136,3.8098,9,
MT:3136.2,SP:3136,3.8098,10,
MT:3136.3,SP:3136,3.8098,11,
MT:3136.4,SP:3136,3.8098,12,
MT:3136.5,SP:3136,3.8098,13,
MT:3136.6,SP:3136,3.8098,14,
MT:3136.7,SP:3136,3.8098,15,
MT:3136.8,SP:3136,3.8098,16,
MT:3136.9,SP:3136,3.8098,17,
MT:3136.10,SP:3136,100.0,,
MT:3137.1,SP:3137,1.39462,14,
MT:3137.2,SP:3137,1.46055,15,
MT:3137.3,SP:3137,1.62092,16,
MT:3137.4,SP:3137,1.63244,17,
MT:3137.5,SP:3137,1.86042,18,
MT:3137.6,SP:3137,1.88026,19,
MT:3137.7,SP:3137,3.1895,20,
MT:3137.8,SP:3137,3.1895,21,
MT:3137.9,SP:3137,3.73002,22,
MT:3138.1,SP:3138,8.1222,34,
MT:3138.2,SP:3138,8.49179,35,
MT:3138.3,SP:3138,6.10426,39,
MT:3138.4,SP:3138,4.7935,38,
MT:3138.5,SP:3138,4.63837,37,
MT:3138.6,SP:3138,4.42532,36,
MT:3138.7,SP:3138,4.261,32,
MT:3138.8,SP:3138,4.31885,33,
MT:3138.9,SP:3138,100.0,,
MT:3138.10,SP:3138,100.0,,
MT:3139.1,SP:3139,3.1944,8,
MT:3139.2,SP:3139,3.1944,9,
MT:3139.3,SP:3139,3.1944,10,
MT:3139.4,SP:3139,3.1944,11,
MT:3139.5,SP:3139,3.1944,12,
MT:3139.6,SP:3139,3.1944,13,
MT:3139.7,SP:3139,3.1944,14,
MT:3139.8,SP:3139,3.1944,15,
MT:3139.9,SP:3139,3.1944,16,
MT:3139.10,SP:3139,3.5137,17,
MT:3139.11,SP:3139,3.5137,18,
MT:3139.12,SP:3139,4.0533,19,
MT:3139.13,SP:3139,4.0533,20,
MT:3140.1,SP:3140,2.01024,9,
MT:3140.2,SP:3140,1.97971,10,
MT:3140.3,SP:3140,2.05794,11,
MT:3140.4,SP:3140,2.33833,12,
MT:3140.5,SP:3140,4.12043,15,
MT:3140.6,SP:3140,3.3252,13,
MT:3140.7,SP:3140,3.40388,14,
MT:3141.1,SP:3141,2.15232,21,
MT:3141.2,SP:3141,2.15341,22,
MT:3141.3,SP:3141,2.55691,23,
MT:3141.4,SP:3141,2.52733,24,
MT:3141.5,SP:3141,3.76132,25,
MT:3141.6,SP:3141,3.77212,26,
MT:3141.7,SP:3141,2.95348,27,
MT:3141.8,SP:3141,2.9121,28,
MT:3141.9,SP:3141,3.7652,29,
MT:3141.10,SP:3141,4.53719,30,
MT:3142.1,SP:3142,1.92139,10,
MT:3142.2,SP:3142,1.92139,11,
MT:3142.3,SP:3142,1.92139,12,
MT:3142.4,SP:3142,6.46484,13,
MT:3143.1,SP:3143,4.01536,12,
MT:3143.2,SP:3143,3.86771,13,
MT:3143.3,SP:3143,4.17601,14,
MT:3143.4,SP:3143,100.0,,
MT:3143.5,SP:3143,100.0,,
MT:3144.1,SP:3144,3.8428,12,
MT:3144.2,SP:3144,3.8428,13,
MT:3144.3,SP:3144,3.8428,14,
MT:3144.4,SP:3144,7.10669,16,
MT:3144.5,SP:3144,7.3706,15,
MT:3144.6,SP:3144,7.4429,17,
MT:3144.7,SP:3144,7.4352,18,
MT:3145.1,SP:3145,2.77763,27,
MT:3145.2,SP:3145,3.18105,28,
MT:3145.3,SP:3145,5.55562,29,
MT:3145.4,SP:3145,7.12669,26,
MT:3145.5,SP:3145,7.0433,24,
MT:3145.6,SP:3145,6.9637,25,
MT:3145.7,SP:3145,7.42805,20,
MT:3145.8,SP:3145,7.38008,19,
MT:3145.9,SP:3145,7.4285,21,
MT:3145.10,SP:3145,7.53517,22,
MT:3145.11,SP:3145,7.53517,23,
MT:3146.1,SP:3146,3.215,12,
MT:3146.2,SP:3146,3.215,13,
MT:3146.3,SP:3146,3.215,14,
MT:3146.4,SP:3146,3.215,15,
MT:3146.5,SP:3146,3.215,16,
MT:3146.6,SP:3146,3.215,17,
MT:3146.7,SP:3146,3.215,18,
MT:3146.8,SP:3146,3.215,19,
MT:3146.9,SP:3146,3.215,20,
MT:3146.10,SP:3146,3.41156,23,
MT:3146.11,SP:3146,3.42661,24,
MT:3146.12,SP:3146,4.55496,25,
MT:3146.13,SP:3146,2.40552,21,
MT:3146.14,SP:3146,2.44405,22,
MT:3147.1,SP:3147,4.06379,16,
MT:3147.2,SP:3147,3.93105,15,
MT:3147.3,SP:3147,4.1131,17,
MT:3147.4,SP:3147,4.13368,18,
MT:3148.1,SP:3148,1.9801,10,
MT:3148.2,SP:3148,1.9801,11,
MT:3148.3,SP:3148,1.9801,12,
MT:3148.4,SP:3148,1.67235,13,
MT:3148.5,SP:3148,1.67789,14,
MT:3148.6,SP:3148,1.58347,15,
MT:3148.7,SP:3148,1.57713,16,
MT:3148.8,SP:3148,3.00168,17,
MT:3148.9,SP:3148,3.00168,18,
MT:3148.10,SP:3148,3.20227,19,
MT:3148.11,SP:3148,3.20227,20,
MT:3149.1,SP:3149,3.23235,14,
MT:3149.2,SP:3149,3.23235,15,
MT:3149.3,SP:3149,3.86567,10,
MT:3149.4,SP:3149,3.86567,11,
MT:3149.5,SP:3149,3.2323,12,
MT:3149.6,SP:3149,3.2323,13,
MT:3149.7,SP:3149,3.8658,8,
MT:3149.8,SP:3149,3.8658,9,
MT:3150.1,SP:3150,7.60876,14,
MT:3150.2,SP:3150,7.7886,15,
MT:3150.3,SP:3150,7.8692,16,
MT:3150.4,SP:3150,7.87744,17,
MT:3150.5,SP:3150,8.30592,18,
MT:3150.6,SP:3150,8.03749,19,
MT:3151.1,SP:3151,1.348,12,
MT:3151.2,SP:3151,1.348,13,
MT:3151.3,SP:3151,1.348,14,
MT:3151.4,SP:3151,4.0072,18,
MT:3151.5,SP:3151,4.1334,19,
MT:3151.6,SP:3151,1.5187,15,
MT:3151.7,SP:3151,1.5187,16,
MT:3151.8,SP:3151,1.5187,17,
MT:3152.1,SP:3152,7.04686,20,
MT:3152.2,SP:3152,6.86925,21,
MT:3152.3,SP:3152,6.86603,22,
MT:3152.4,SP:3152,7.04887,23,
MT:3152.5,SP:3152,4.97407,30,
MT:3152.6,SP:3152,3.52857,29,
MT:3152.7,SP:3152,3.58607,28,
MT:3152.8,SP:3152,3.48615,27,
MT:3152.9,SP:3152,3.55966,26,
MT:3152.10,SP:3152,3.75117,24,
MT:3152.11,SP:3152,3.91428,25,
MT:3153.1,SP:3153,7.36239,13,
MT:3153.2,SP:3153,7.28211,14,
MT:3153.3,SP:3153,7.28211,15,
MT:3153.4,SP:3153,7.32147,16,
MT:3153.5,SP:3153,7.32147,17,
MT:3153.6,SP:3153,2.86773,18,
MT:3153.7,SP:3153,3.09107,19,
MT:3153.8,SP:3153,4.24889,20,
MT:3154.1,SP:3154,2.05743,4,
MT:3154.2,SP:3154,2.05743,5,
MT:3154.3,SP:3154,2.05743,6,
MT:3155.1,SP:3155,6.62098,13,
MT:3155.2,SP:3155,7.67315,14,
MT:3155.3,SP:3155,7.1646,15,
MT:3155.4,SP:3155,3.9153,16,
MT:3155.5,SP:3155,3.9153,17,
MT:3156.1,SP:3156,7.17598,13,
MT:3156.2,SP:3156,6.86005,14,
MT:3156.3,SP:3156,6.86005,11,
MT:3156.4,SP:3156,7.17598,12,
MT:3156.5,SP:3156,2.77333,15,
MT:3156.6,SP:3156,2.77333,16,
MT:3156.7,SP:3156,3.77744,17,
MT:3156.8,SP:3156,3.77744,18,
MT:3157.1,SP:3157,4.325,11,
MT:3157.2,SP:3157,4.325,12,
MT:3158.1,SP:3158,3.83187,14,
MT:3158.2,SP:3158,3.83187,15,
MT:3158.3,SP:3158,3.83187,16,
MT:3158.4,SP:3158,6.85144,20,
MT:3158.5,SP:3158,7.1763,19,
MT:3158.6,SP:3158,7.35135,22,
MT:3158.7,SP:3158,7.60158,18,
MT:3158.8,SP:3158,6.75315,17,
MT:3158.9,SP:3158,9.59191,21,
MT:3159.1,SP:3159,7.30733,15,
MT:3159.2,SP:3159,6.9316,13,
MT:3159.3,SP:3159,6.9316,14,
MT:3159.4,SP:3159,7.30696,16,
MT:3159.5,SP:3159,4.7214,17,
MT:3160.1,SP:3160,3.6927,14,
MT:3160.2,SP:3160,3.6927,15,
MT:3160.3,SP:3160,3.6927,16,
MT:3160.4,SP:3160,6.3998,19,
MT:3160.5,SP:3160,7.567,22,
MT:3160.6,SP:3160,7.554,17,
MT:3160.7,SP:3160,6.79317,20,
MT:3160.8,SP:3160,6.79317,21,
MT:3160.9,SP:3160,7.5547,18,
MT:3161.1,SP:3161,7.1552,15,
MT:3161.2,SP:3161,7.238,14,
MT:3161.3,SP:3161,7.63,16,
MT:3161.4,SP:3161,7.49,17,
MT:3161.5,SP:3161,7.223,20,
MT:3161.6,SP:3161,3.65233,18,
MT:3161.7,SP:3161,3.65233,19,
MT:3162.1,SP:3162,7.60006,16,
MT:3162.2,SP:3162,6.8435,14,
MT:3162.3,SP:3162,6.8435,15,
MT:3162.4,SP:3162,7.60172,17,
MT:3162.5,SP:3162,7.62029,12,
MT:3162.6,SP:3162,6.66017,13,
MT:3162.7,SP:3162,9.58311,18,
MT:3163.1,SP:3163,4.41303,11,
MT:3163.2,SP:3163,4.41303,12,
MT:3163.3,SP:3163,4.41303,13,
MT:3163.4,SP:3163,9.12143,14,
MT:3163.5,SP:3163,8.25888,16,
MT:3163.6,SP:3163,8.91095,15,
MT:3163.7,SP:3163,9.4103,17,
MT:3164.1,SP:3164,0.886,8,
MT:3164.2,SP:3164,0.886,9,
MT:3164.3,SP:3164,0.886,10,
MT:3164.4,SP:3164,1.64196,11,
MT:3164.5,SP:3164,1.72581,12,
MT:3164.6,SP:3164,3.98475,13,
MT:3165.1,SP:3165,7.37243,9,
MT:3165.2,SP:3165,7.43207,10,
MT:3165.3,SP:3165,7.40546,12,
MT:3165.4,SP:3165,7.40546,13,
MT:3165.5,SP:3165,7.43207,11,
MT:3165.6,SP:3165,4.63169,14,
MT:3165.7,SP:3165,4.63169,15,
MT:3166.1,SP:3166,7.32298,13,
MT:3166.2,SP:3166,7.39002,14,
MT:3166.3,SP:3166,7.34305,16,
MT:3166.4,SP:3166,7.34305,17,
MT:3166.5,SP:3166,7.39002,15,
MT:3166.6,SP:3166,3.6764,20,
MT:3166.7,SP:3166,3.85024,18,
MT:3166.8,SP:3166,4.05666,19,
MT:3167.1,SP:3167,7.28517,13,
MT:3167.2,SP:3167,6.9845,15,
MT:3167.3,SP:3167,6.91682,16,
MT:3167.4,SP:3167,6.85318,14,
MT:3167.5,SP:3167,4.913,17,
MT:3168.1,SP:3168,1.5854,22,
MT:3168.2,SP:3168,1.5854,23,
MT:3168.3,SP:3168,1.5854,24,
MT:3168.4,SP:3168,1.5854,25,
MT:3168.5,SP:3168,1.5854,26,
MT:3168.6,SP:3168,1.5854,27,
MT:3168.7,SP:3168,7.2516,28,
MT:3168.8,SP:3168,7.2516,29,
MT:3168.9,SP:3168,7.2516,30,
MT:3168.10,SP:3168,7.2516,31,
MT:3169.1,SP:3169,8.0358,19,
MT:3169.2,SP:3169,8.0358,20,
MT:3170.1,SP:3170,2.50252,20,
MT:3170.2,SP:3170,2.77573,21,
MT:3170.3,SP:3170,4.11822,25,
MT:3170.4,SP:3170,4.6108,26,
MT:3170.5,SP:3170,6.28676,27,
MT:3170.6,SP:3170,7.97112,24,
MT:3170.7,SP:3170,3.8046,22,
MT:3170.8,SP:3170,3.75094,23,
