Wed Aug  6 10:47:05 2025    output.prof

         8957353 function calls (8678762 primitive calls) in 142.250 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      440    0.002    0.000    0.134    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/pandas/core/indexing.py:1309(_getitem_axis)
      440    0.134    0.000    0.134    0.000 {pandas._libs.ops.scalar_compare}
3389/1045    0.070    0.000    0.133    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/runtime/context.py:343(get_meminfos)
    81127    0.132    0.000    0.132    0.000 {method 'match' of 're.Pattern' objects}
     1129    0.010    0.000    0.129    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/zipfile.py:1220(__init__)
     4512    0.009    0.000    0.127    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numpy/lib/format.py:224(read_magic)
     6016    0.054    0.000    0.126    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/sparse/_utils.py:409(equivalent)
    29892    0.059    0.000    0.125    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/zipfile.py:759(read)
    23274    0.014    0.000    0.123    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/pprint.py:403(_repr)
      440    0.002    0.000    0.122    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/pandas/core/indexing.py:1117(_getbool_axis)
        4    0.000    0.000    0.118    0.030 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/lowering.py:288(create_cpython_wrapper)
        4    0.000    0.000    0.118    0.030 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/cpu.py:181(create_cpython_wrapper)
       37    0.001    0.000    0.118    0.003 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/lowering.py:811(lower_getitem)
      494    0.001    0.000    0.118    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/pprint.py:189(_pprint_dict)
      752    0.001    0.000    0.118    0.000 <__array_function__ internals>:177(where)
        7    0.000    0.000    0.115    0.016 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/base.py:873(compile_internal)
     1128    0.042    0.000    0.114    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/zipfile.py:1330(_RealGetContents)
      646    0.000    0.000    0.113    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/runtime/context.py:384(decref)
     4512    0.015    0.000    0.113    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/sparse/_coo/core.py:934(linear_loc)
     6408    0.008    0.000    0.113    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/sparse/_coo/common.py:57(linear_loc)
      752    0.002    0.000    0.112    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/sparse/_coo/core.py:1544(as_coo)
     4512    0.005    0.000    0.110    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/ast.py:30(parse)
82183/14879    0.076    0.000    0.109    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/ir.py:317(_rec_list_vars)
      752    0.013    0.000    0.109    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/sparse/_coo/core.py:346(from_numpy)
        7    0.000    0.000    0.108    0.015 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/base.py:844(compile_subroutine)
        1    0.000    0.000    0.108    0.108 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/base.py:806(_compile_subroutine_no_cache)
      601    0.002    0.000    0.108    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/lowering.py:1567(decref)
      752    0.017    0.000    0.107    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/sparse/_umath.py:391(__init__)
      513    0.001    0.000    0.107    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/lowering.py:1511(delvar)
    23274    0.009    0.000    0.105    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/pprint.py:412(format)
     6408    0.007    0.000    0.104    0.000 <__array_function__ internals>:177(ravel_multi_index)
     1504    0.031    0.000    0.104    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/sparse/_coo/core.py:1292(_sort_indices)
     7716    0.033    0.000    0.104    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/sparse/_sparse_array.py:33(__init__)
     4512    0.103    0.000    0.103    0.000 {built-in method builtins.compile}
        1    0.000    0.000    0.099    0.099 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/compiler.py:837(compile_internal)
      752    0.005    0.000    0.098    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/nmrsim/qm.py:62(_bin_path)
    23044    0.021    0.000    0.098    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/event.py:209(broadcast)
21471/21391    0.019    0.000    0.098    0.000 {built-in method builtins.any}
185205/185015    0.048    0.000    0.098    0.000 {built-in method builtins.getattr}
     1880    0.011    0.000    0.098    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/sparse/_coo/core.py:722(transpose)
    12202    0.005    0.000    0.097    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/ir.py:350(list_vars)
45280/23274    0.035    0.000    0.097    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/pprint.py:502(_safe_repr)
     3008    0.026    0.000    0.096    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/sparse/_utils.py:643(can_store)
      440    0.002    0.000    0.095    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/pandas/core/generic.py:3940(_take_with_is_copy)
    32682    0.027    0.000    0.095    0.000 {built-in method builtins.all}
      180    0.017    0.000    0.091    0.001 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/analysis.py:23(compute_use_defs)
    10101    0.008    0.000    0.090    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/binding/ffi.py:76(__exit__)
     3269    0.004    0.000    0.089    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/targetconfig.py:196(values)
    12800    0.026    0.000    0.089    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/instructions.py:13(__init__)
      494    0.016    0.000    0.089    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/pprint.py:345(_format_dict_items)
    90774    0.024    0.000    0.087    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/abc.py:96(__instancecheck__)
    11094    0.086    0.000    0.086    0.000 {method 'reduce' of 'numpy.ufunc' objects}
    11522    0.014    0.000    0.086    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/event.py:404(end_event)
     3269    0.018    0.000    0.086    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/targetconfig.py:199(<dictcomp>)
      440    0.004    0.000    0.082    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/pandas/core/generic.py:3911(_take)
     1504    0.005    0.000    0.081    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/importlib/resources.py:173(path)
      161    0.002    0.000    0.080    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/binding/module.py:11(parse_assembly)
    10101    0.005    0.000    0.080    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/base.py:1246(exit_fn)
     9024    0.041    0.000    0.079    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/zipfile.py:811(__init__)
      162    0.000    0.000    0.079    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/postproc.py:42(usedefs)
     2255    0.015    0.000    0.078    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/pandas/core/construction.py:494(sanitize_array)
       36    0.003    0.000    0.077    0.002 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/rewrites/registry.py:54(apply)
      230    0.076    0.000    0.076    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/trainingDataLib.py:158(<listcomp>)
    16621    0.017    0.000    0.076    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/values.py:537(__init__)
     9164    0.039    0.000    0.075    0.000 {built-in method builtins.sorted}
       18    0.000    0.000    0.074    0.004 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/untyped_passes.py:79(run_pass)
       18    0.001    0.000    0.074    0.004 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/interpreter.py:1352(interpret)
    44798    0.028    0.000    0.074    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/event.py:243(notify)
    10101    0.008    0.000    0.074    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/binding/ffi.py:70(__enter__)
      444    0.001    0.000    0.072    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/binding/passmanagers.py:745(run)
5906/5858    0.011    0.000    0.072    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/values.py:445(__init__)
       18    0.000    0.000    0.071    0.004 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typed_passes.py:224(run_pass)
      440    0.003    0.000    0.070    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/pandas/core/internals/managers.py:929(take)
    11522    0.014    0.000    0.070    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/event.py:390(start_event)
      440    0.003    0.000    0.068    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/pandas/core/series.py:3075(_construct_result)
     2192    0.005    0.000    0.067    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numpy/core/numeric.py:290(full)
    10377    0.018    0.000    0.065    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/zipfile.py:1035(_read2)
      376    0.011    0.000    0.064    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/sparse/_coo/core.py:392(todense)
    10101    0.006    0.000    0.064    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/base.py:1243(enter_fn)
      253    0.002    0.000    0.063    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/cgutils.py:99(__init__)
    90774    0.042    0.000    0.063    0.000 {built-in method _abc._abc_instancecheck}
502184/486019    0.057    0.000    0.063    0.000 {built-in method builtins.len}
        4    0.000    0.000    0.063    0.016 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/callwrapper.py:101(build)
        4    0.000    0.000    0.062    0.015 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/callwrapper.py:126(build_wrapper)
       47    0.001    0.000    0.062    0.001 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/np/arrayobj.py:374(basic_indexing)
      376    0.005    0.000    0.062    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/nmrsim/math.py:85(_normalize)
       30    0.000    0.000    0.061    0.002 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/np/arrayobj.py:479(getitem_arraynd_intp)
     2764    0.004    0.000    0.060    0.000 <__array_function__ internals>:177(copyto)
       37    0.000    0.000    0.060    0.002 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/np/arrayobj.py:458(_getitem_array_generic)
     2872    0.003    0.000    0.059    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/binding/module.py:220(__next__)
     1133    0.055    0.000    0.059    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/types.py:424(wrap_constant_value)
    24064    0.012    0.000    0.058    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/sparse/_utils.py:440(<genexpr>)
    16983    0.013    0.000    0.058    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/values.py:557(_set_name)
        1    0.000    0.000    0.056    0.056 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/np/npdatetime.py:1(<module>)
  393/290    0.002    0.000    0.056    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/base.py:526(get_function)
    20312    0.022    0.000    0.053    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numpy/core/numerictypes.py:356(issubdtype)
        4    0.000    0.000    0.053    0.013 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/cgutils.py:1225(create_constant_array)
    83096    0.039    0.000    0.053    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/types.py:171(__get__)
       18    0.000    0.000    0.051    0.003 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/untyped_passes.py:1725(run_pass)
    78557    0.035    0.000    0.051    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/targetconfig.py:111(getter)
    84600    0.027    0.000    0.051    0.000 <string>:1(__new__)
     1504    0.007    0.000    0.051    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/sparse/_utils.py:556(check_zero_fill_value)
      752    0.011    0.000    0.050    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/sparse/_umath.py:502(_get_fill_value)
       18    0.000    0.000    0.050    0.003 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/untyped_passes.py:212(run_pass)
     1511    0.003    0.000    0.050    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/targetconfig.py:187(__hash__)
36096/4512    0.042    0.000    0.049    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/ast.py:76(_convert)
     3721    0.009    0.000    0.049    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/builder.py:967(extract_value)
     9024    0.023    0.000    0.048    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/zipfile.py:1051(close)
     7071    0.003    0.000    0.048    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/ir.py:598(list_vars)
